l,train_index,test_index,||W_in||,||b_in||,||W||,good_rows_W_in,linear_rows_W_in,extreme_rows_W_in,tau_f_rmse,tau_f_se,rmse,se,0_rows_W_in,0_cols_W,avg_bad_features,avg_abs_col_sum_W,tau_f_se_train
83.0,77804.0,4610.0,0.004089040034224137,0.3301724392758544,166.9368419049307,0.0,0.0,1.0,0.1456,0.091,0.7735252783510369,0.5983413562480485,0.953125,0.0,0.99625,11.182644407720204,0.40040000000000003
84.0,87430.0,3302.0,0.003811610178910318,0.33509720744056226,158.23254004604655,0.0,0.0,1.0,0.182,0.1092,0.7480033494293082,0.5595090107574644,0.9765625,0.0,0.9955322265625,9.509318127583583,0.0728
85.0,36850.0,1768.0,inf,0.3385241511881343,173.46725941419228,0.0,0.0,1.0,0.1456,0.1092,13078.07787787348,171036120.97972357,0.94921875,0.0,0.99546630859375,10.38781790157293,0.091
86.0,31838.0,2131.0,0.012669505134064564,0.33437797447078393,162.3669532728801,0.0,0.0,1.0,0.182,0.1274,0.8038450478004504,0.64616686087331,0.9375,0.0,0.9944482421875,9.924142588578889,0.091
87.0,105724.0,2108.0,0.003340902530632756,0.3315039516370481,155.77253334209874,0.0,0.0,1.0,0.4368,0.3276,0.822619060243351,0.676702118275654,0.9609375,0.0,0.99695556640625,9.795971274502108,0.3094
88.0,31808.0,4833.0,0.004983463927050451,0.33232316993677724,155.38162715284173,0.0,0.0,1.0,0.3276,0.1456,0.9245957456939873,0.8548772929554189,0.96875,0.0,0.995107421875,9.589581323849416,0.1092
89.0,9041.0,2239.0,0.005611438824207809,0.33190790541228027,146.65260591430905,0.0,0.0,1.0,0.3276,0.2366,0.8079705651659783,0.6528164341746309,0.94921875,0.0,0.99609375,9.186765961355377,0.20020000000000002
90.0,3216.0,2077.0,0.003654834048917079,0.325963482702997,149.61864856985346,0.0,0.0,1.0,0.4186,0.1456,0.7412493262593387,0.5494505636799236,0.9453125,0.0,0.99505859375,9.125405949608819,0.4914
91.0,92259.0,2960.0,0.0033290030719673835,0.32716254377763326,146.037684799675,0.0,0.0,1.0,0.2184,0.182,9315.773507035272,86783636.03438035,0.96484375,0.0,0.99623291015625,9.206346970729243,0.1274
92.0,106882.0,652.0,inf,0.3306812552014224,160.5214573156858,0.0,0.0,1.0,0.40040000000000003,0.273,0.8224582110550556,0.6764375089318823,0.9453125,0.0,0.99619140625,10.390634870118546,0.0546
93.0,17126.0,742.0,0.016577656620266938,0.33729437622283304,159.11682948100216,0.0,0.0,1.0,0.1638,0.091,10081.527642130968,101637199.59905079,0.94921875,0.0,0.99578369140625,9.971223248074693,0.4186
94.0,30608.0,2238.0,inf,0.3334624683929729,152.40130812040678,0.0,0.0,1.0,0.5096,0.38220000000000004,0.7027154084463763,0.4938089452679579,0.93359375,0.0,0.99455322265625,9.166815694406637,0.364
95.0,142716.0,1727.0,0.0055667464513663644,0.33843089877449184,165.50122805366675,0.0,0.0,1.0,0.2366,0.1456,0.7140623633144342,0.509885058702195,0.95703125,0.0,0.9952734375,9.669797584654361,0.1274
96.0,31377.0,3901.0,inf,0.3314743411157694,156.8498358499613,0.0,0.0,1.0,0.38220000000000004,0.273,0.6413954684258113,0.41138814691716574,0.95703125,0.0,0.994541015625,9.783099990029768,0.182
97.0,152447.0,4922.0,0.006066706844379349,0.3311219939719147,147.24374485375728,0.0,0.0,1.0,0.091,0.0364,0.8474310713778922,0.7181394207366821,0.97265625,0.0,0.9962353515625,9.272109358215928,0.4914
98.0,116848.0,3485.0,0.005188239066536045,0.33992747844978066,172.98832508210626,0.0,0.0,1.0,0.38220000000000004,0.273,0.8470223577741831,0.7174468745693366,0.92578125,0.0,0.99333251953125,10.497243015206323,0.0728
99.0,120815.0,1297.0,0.011614876358208234,0.33416177710763534,158.44423707342165,0.0,0.0,1.0,0.182,0.1092,0.7638507732175088,0.5834680037449866,0.96875,0.0,0.99703125,9.951232064533713,0.4732
100.0,134199.0,559.0,0.010287799786979676,0.33140153460823574,141.77232386467517,0.0,0.0,1.0,0.2184,0.1274,0.7400021582292436,0.5476031941839384,0.94140625,0.0,0.99559814453125,8.45242260979336,0.1274
101.0,126317.0,3461.0,0.006045223395215107,0.3336426814085292,147.49319701278682,0.0,0.0,1.0,0.2366,0.1456,0.7712983698693154,0.5949011753630632,0.96484375,0.0,0.9950830078125,9.304424998593461,0.0546
102.0,14641.0,814.0,0.003653189630836831,0.33568832776989926,174.67719299721227,0.0,0.0,1.0,0.1274,0.0728,0.7440265730195984,0.553575541359288,0.94921875,0.0,0.99517578125,11.094353949340757,0.1456
103.0,171925.0,554.0,0.005695003718046045,0.3390522723133675,172.73409278434366,0.0,0.0,1.0,0.2366,0.1638,0.8931831912691401,0.7977762131657264,0.9609375,0.0,0.99531005859375,10.077698203757336,0.1638
104.0,151066.0,3035.0,inf,0.3364670312666808,160.42493299095455,0.0,0.0,1.0,0.0546,0.0364,0.7397536810278083,0.5472355085941928,0.95703125,0.0,0.99671875,9.662642859412244,0.4732
105.0,24333.0,197.0,0.0036292808402104016,0.33342252964637087,160.6921581813387,0.0,0.0,1.0,0.1456,0.0728,0.7835466623619901,0.6139453720986154,0.9453125,0.0,0.99513427734375,9.74563368187745,0.4732
106.0,18077.0,280.0,0.004727128314022367,0.3363494616383994,155.0042299006947,0.0,0.0,1.0,0.1638,0.091,0.870171220233897,0.7571979525233492,0.953125,0.0,0.99569091796875,9.433681295046682,0.4368
107.0,32847.0,3449.0,inf,0.3375596913484523,167.3833315018618,0.0,0.0,1.0,0.1638,0.091,0.6293869616081521,0.39612794744234164,0.9375,0.0,0.995419921875,9.991340433703272,0.4186
108.0,157895.0,1744.0,0.006094081679799835,0.3326029769474111,152.49730486333945,0.0,0.0,1.0,0.091,0.0546,0.6917450576831954,0.47851122482912695,0.94140625,0.0,0.99664306640625,9.144205291241576,0.3276
109.0,5241.0,2768.0,0.0024458790195604346,0.3321792564972163,166.49411838361465,0.0,0.0,1.0,0.5278,0.38220000000000004,0.7931754836700674,0.6291273478952455,0.984375,0.0,0.99808837890625,10.082481114812936,0.182
110.0,27139.0,3433.0,0.014710001753370243,0.33062398703437657,149.5440556255183,0.0,0.0,1.0,0.40040000000000003,0.2912,0.8147243868010241,0.663775826448305,0.96484375,0.0,0.9956494140625,9.060222550056324,0.091
111.0,78511.0,4094.0,0.007240161367259529,0.33387862915892513,161.6228720410808,0.0,0.0,1.0,0.5096,0.38220000000000004,0.6927879989779797,0.47995521152791276,0.95703125,0.0,0.996787109375,10.42099810958996,0.3458
112.0,135554.0,2136.0,0.020074487852028512,0.33354273581277805,140.1625894825752,0.0,0.0,1.0,0.2184,0.1456,0.7262855847674551,0.5274907506410037,0.94921875,0.0,0.99527099609375,8.180986153832748,0.4914
113.0,167164.0,2831.0,0.008701517461529761,0.3389577192198038,153.43897322115552,0.0,0.0,1.0,0.2184,0.1274,0.7212434599564181,0.5201921285299059,0.96484375,0.0,0.99522705078125,9.462916688294627,0.40040000000000003
114.0,12440.0,793.0,0.004112369817851212,0.33466924072287063,153.46157622300197,0.0,0.0,1.0,0.1456,0.0728,0.7956946874588449,0.6331300356502293,0.95703125,0.0,0.99478515625,9.37659930506004,0.1274
115.0,114617.0,3174.0,inf,0.3324513681085451,141.85774669138357,0.0,0.0,1.0,0.1638,0.1092,0.8188566668487919,0.6705262408427134,0.9453125,0.0,0.9939990234375,9.013205769062822,0.2366
